@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
12611,'paldies liels visiem sveicējiem 😊🎉 un un priecīgas lieldienas 🎊🎉🎐 jo dzīvoju pie mammas jau pielipa:d #tag ',POZ
12612,'@user paldies par info un jaunās albūms ir grāvējs  ',POZ
12613,'rt @user: paldies tev @user par šodienas tik spēcīgiem vārdiem vel jo projām ielšā ir tā neizsaidrojamā sajūta esmu lepns ka man… ',POZ
12614,'@user @user viņi nokļūdījās paldies ka izlaboji ;) ',POZ
12615,'@user ļoti vēlētos tagad braucot uz rīgu šajā vakara stundā nirvana - heart shaped box dzirdēt paldies un super jaukas lieldienas 🐰 ',POZ
12616,'ha otrdien mani gaida šokolāde un konfektes kaut kāds labums no dzimšanas dienas tomēr ir :d bet vēlreiz paldies tiem kas mani apsveica  ',POZ
12617,'tad nu gaidu nākošās brīvdienas lai var mazliet pasvinēt 😏 un paldies visiem kas apsveica un atcerējās 😂😂😂😘😉 ',POZ
12618,'paldies visiem kas piedalījās mērsraga tautas nama rīkotajā lieldienu pasākumā uz tikšanos nākamreiz 😊 url ',POZ
12619,'bezgala liels prieks par talantīgo kurzemnieku miku akotu @user skaists un izdevies šovs paldies @user ',POZ
12620,'paldies atbalstītājiem paldies visiem dalībniekiem @user 2 sezona ir noslēgusies ar mika uzvaru apsveicam  ',POZ
12621,'rt @user: paldies atbalstītājiem paldies visiem dalībniekiem @user 2 sezona ir noslēgusies ar mika uzvaru apsveicam  ',POZ
12622,'rt @user: bezgala liels prieks par talantīgo kurzemnieku miku akotu @user skaists un izdevies šovs paldies @user ',POZ
12623,'@user paldies par lielisko un kvalitatīvo jauno zvaigžņu konkursu  ',POZ
12624,'rt @user: @user paldies par lielisko un kvalitatīvo jauno zvaigžņu konkursu  ',POZ
12625,'šis vakars bija vislabākais paldies manām foršajām druškām @user @user @user mani draugi pasi labākie foršākie un jautrākie &lt;3 ',POZ
12626,'šodien izšūpojos lāčos paskatījāmies dejotājus paēdām pupiņu zupu un pennu bija jauki paldies n skauģim  ',POZ
12627,'par spīti visam viņi tika tik tālu paldies visiem kuri atbalstīja un bija kopā visu šo laiku liels liels paldies ♥ ',POZ
12628,'paldies dievam ka man piedzimstot iešpricēja pozitīvisma narkotikas tā ir narkotika no kuras nekad neatteikšos  ',POZ
12629,'paldies ka kāds vēl uztur mani pie dzīvības 🐟 ',POZ
12630,'rt @user: paldies dievam ka man piedzimstot iešpricēja pozitīvisma narkotikas tā ir narkotika no kuras nekad neatteikšos  ',POZ
12631,'rt @user: juhū lieldienas 2015 noķertas paldies @user un @user prieks svinēt novadā  ',POZ
12632,'wow tas bija satriecoši❤️pasodoblē biju ieurbusies līdz matu galiņiem paldies ka ļāvāt nodejot šo deju jūs atbalsts ir vārdiem neizsakāms ',POZ
12633,'rt @user: wow tas bija satriecoši❤️pasodoblē biju ieurbusies līdz matu galiņiem paldies ka ļāvāt nodejot šo deju jūs atbalsts i… ',POZ
12634,'@user @user andri paldies par video baigi labs varbūt būs jānopērk arī grāmata  ',POZ
12635,'url lapa 2014 gadā kopā skatīta 16676 reizes un fanu pieaugums pieaudzis par 120 63% paldies par atbalstu ☺ ',POZ
12636,'vēl viens gads paskrējis paldies visiem kas bija un būs blakus jūs esat paši labākie #tag url ',POZ
12637,'rt @user: aizraujoša intervija un daudz labas atziņas no artūra duboka url paldies @user #tag ',POZ
12638,'rt @user: vēl viens gads paskrējis paldies visiem kas bija un būs blakus jūs esat paši labākie #tag url ',POZ
12639,'paldies par superīgi pavadīto vakaru @user @user @user @user @user @user bučas  ',POZ
12640,'rt @user: braucu uz rīgu paldies jums visiem par jautri pavadītu laiku ))) ',POZ
12641,'kaut kas kaut kas feminisma tēma kaut kas aspazijas vaidelote kaut kas paldies par uzmanību jeb kā… url ',POZ
12642,'lieldienas ir izdevušās pirmā spēle par 3 vietu uzvarēta paldies skatītājiem par atbalstu #tag #tag ',POZ
12643,'esmu absolūti beigts un izsmelts bet pasākums bija fantastisks paldies komandai sigūldai un zeķēm #tag #tag #tag ',POZ
12644,'kāda no šodien kopbildēm gāja jautri interesanti un bez starpgadījumiem paldies par rīkoto… url ',POZ
12645,'rt @user: paldies @user par burvīgo koncertu veiksmes un izdošanos mariborā turam īkšķus  ',POZ
12646,'tik faaaking ` cute uzraxta random čalis un liek tev smaidīt 😊😊😊 paldies 😊😊 ',POZ
12647,'mājās šodien tik spontāna diena perfekti paldies @user 💞 ',POZ
12648,'es novērtēju katru paldies ko man pasaka bet diemžēl ne vienmēr saņemu kad gaidu visvairāk ',POZ
12649,'retvītojam un atbalstam ja patīk paldies grafomāns laba diena no siguldas (audio): url via ',POZ
12650,'rt @user: retvītojam un atbalstam ja patīk paldies grafomāns laba diena no siguldas (audio): url via ',POZ
12651,'lūdzu pamodiniet kad notikšķēs 20:07 paldies 💤⏳🔜⌛🔚⏰🆙 ',POZ
12652,'ļoti jaukas un lieliskas brīvdienas neaizmirsīšu tos divus foršos momentus no vakardienas ☺👌 paldies arī draugiem jau vēlreiz 😊👌 ',POZ
12653,'@user paldies tas iedrošina  ',POZ
12654,'rt @user: lieldienas ir izdevušās pirmā spēle par 3 vietu uzvarēta paldies skatītājiem par atbalstu #tag #tag ',POZ
12655,'paldies tev @user par lustināšanu un kustināšanu 😉 ',POZ
12656,'@user mīļais mans liels paldies tev par šo dāvaniņu &lt;3 es ļoti mīlu tevi :*:* tik fantastiski tev sanāca dievīgi &lt;3 :*:*:* ',POZ
12657,'rt @user: @user mīļais mans liels paldies tev par šo dāvaniņu &lt;3 es ļoti mīlu tevi :*:* tik fantastiski tev sanāca dievīgi &lt;3… ',POZ
12658,'paldies dievam deviņgadīgais dāvis jūtas labi un drīz pat varētu sākt sportot url ',POZ
12659,'paldies @user par lielisko sēlijas lieldienu zoles turnīru neretā 52 cilvēku konkurence ir tiešām patīkama  ',POZ
12660,'augstu un vēl augstāk✌️paldies kar_vol @ pilsrundale latvia url ',POZ
12661,'rt @user: @user liels paldies organizatoriem @user un liepnas tautas namam par šo izdevušos pasākumu ',POZ
12662,'liels liels paldies visiem kas piedalījās un atbalstījā lieldienu orientēšanos jūs esat malači tiekamies nākamajos pasākumos  ',POZ
12663,'rt @user: liels liels paldies visiem kas piedalījās un atbalstījā lieldienu orientēšanos jūs esat malači tiekamies nākamajos… ',POZ
12664,'@user hihi paldies uzraksti kā tev gāja eksāmenā kad būs galā 😊 ',POZ
12665,'tā miedziņš nāk 😞 arī hujova bik bet šodien viss tika tikai uzlabots n arī vakar paldies jums ^^ ',POZ
12666,'paldies par šīm četrām brīvām dienām ja ir ar īsto tad katra sekunde ir kā diena paldies @user +url ',POZ
12667,'rt @user: paldies par šīm četrām brīvām dienām ja ir ar īsto tad katra sekunde ir kā diena paldies @user +url ',POZ
12668,'paldies @user par viesmīlīgo uzņemšanu un gida pakalpojumiem nabaklab 5 gadu jubilejas afterparty  ',POZ
12669,'paldies jums superīgajām ( sabīnei un @user ) par šo super duper dieniņu paldies tiešām garīgo uzlabojāt;** url ',POZ
12670,'jo @user man uzdāvināja skaistāko sapņuķērāju tuvākajā apkaimē #tag #tag #tag url ',POZ
12671,'paldies @user un @user par to ka neslinkojat un strādājat arī brīvdienā ;) ',POZ
12672,'rt @user: paldies @user un @user par to ka neslinkojat un strādājat arī brīvdienā ;) ',POZ
12673,'@user nene es jau mierīgs puika paldies 😊😊 ',POZ
12674,'paldies @user ka jums ir tik gaumīgi skaisti un nedaudz hipsterīgi klienti skaistais vīrietis pie kases made my day  ',POZ
12675,'@user paldies paldies par favoritiem bet nu lūdzu kāds paņemiet savas ekstremitātes un ejam tās kustināt ',POZ
12676,'paldies @user un mūsu divām kompanjonēm par jauko dienu :d kurš butu domājis ka skatīties spogulī ir tik fun ^^ ',POZ
12677,'noskatījos @user 50 gadu jubilejas koncerta atkārtojumu ltv1 paldies guntar ne tikai par koncertu bet arī 50 gados tik radoši radīto  ',POZ
12678,'ja godiigi laigan mana dzimenite tika nosvineta kratoties autobusa uz jelgavu vina tik un ta tika jautri pavadita paldies jum meitenes ',POZ
12679,'un kā vienmēr paldies @user par pavadītajàm brīvdienām mēs esam forši ;* ;) ',POZ
12680,'un protams paldies @user par izvilkšanu no mājām 5dienas vakarā 😘 ',POZ
12681,'otrās lieldienas kopā ar orķestri rīga - līksmas un skanīgas paldies instrumentu meistarei marinai un palīgiem url ',POZ
12682,'bdk 2015 gada #tag talka noslēgusies - vēl viena talka un pārmijas remonts būs pabeigts paldies visiem talkotājiem url ',POZ
12683,'@user paldies par ziņu lūdzam to pārsūtīt skojot saitei url ',POZ
12684,'@user hah bazar nav :d paldies  ',POZ
12685,'rt @user: paldies dalībniekiem pirmā posma skrējieni ir noslēgti un visi tikuši pie skaistajām piemiņas medaļām url ',POZ
12686,'@user sveiks uzraksti lūdzu dm numuru ar kuru izmanto internetu un adresi pārbaudīsim paldies ^in ',POZ
12687,'@user @user @user paldies komjaunietei - ka valsts pakāsa banku un vēl fantastisku naudu paldies tev komjauniet - paldies  ',POZ
12688,'@user sveiks pieseko lūdzu lai varam atbildēt uz privātajām ziņām paldies  ',POZ
12689,'nekad nekad man nebija taadas emocijas saņemot davanas kadas bija šoreiz saņemot davanu no @user :*** liels liels paldies tev miļa :** ',POZ
12690,'@user labdien liels paldies lai jums arī jauka diena 🐝 ',POZ
12691,'es maziņš alpīnists paldies mīļotajam vīrietim @user par dullo piedzīvojumu 😇 url ',POZ
12692,'lieliski ja ir draugi kas uzsit uz pleca paldies @user @user ',POZ
12693,'netradicionālo ticējumu konkursā pie balvām tiek @user @user un @user gaidiet no mums dm paldies visiem  ',POZ
12694,'@user tas bija peofesionāli - veikli un laipni paldies  ',POZ
12695,'@user nu žēl 😞 paldies par to pašu 😉 ',POZ
12696,'@user paldies es zinu url ',POZ
12697,'@user paldies tomēr pēc likuma šiem kanāliem jābūt pieejamiem pamatpakā ceram uz drīzu @user rīcību  ',POZ
12698,'liels paldies tam labajam cilvēkam kurš atrada un atnesa uz skolu @user e-talonu  ',POZ
12699,'vēlreiz paldies tev lielum lielais par tik pārdomāti sarūpētu pasākumu viss bija lieliski šodien pēc spēles citāda liepāja atnāk ziņa ',POZ
12700,'rt @user: liels paldies tam labajam cilvēkam kurš atrada un atnesa uz skolu @user e-talonu  ',POZ
12701,'@user paldies ka paziņoji 👏 ',POZ
12702,'@user un paldies svētki bija izdevušies un garšīgi ',POZ
12703,'rt @user: paldies rīkotājiem par foršu latvijas čempionātu 10km 366 dalībnieki finišā - tas jau ir panākums url ',POZ
12704,'aicinām novērtēt skolotāja lomu dziesmu un deju svētku tradīcijas saglabāšanā un kopā pateikt paldies url ',POZ
12705,'rt @user: vēlreiz paldies tev lielum lielais par tik pārdomāti sarūpētu pasākumu viss bija lieliski šodien pēc spēles citāda liep… ',POZ
12706,'paldies visiem par labajiem vārdiem diena ir tikai pusē un jau izdevusies tiekamies vakarā grebenskikova ielā 1  ',POZ
12707,'liels paldies @user par to ka nodrošinās #tag ar spēcīgu interneta pieslēgumu visa konkursa garumā url ',POZ
12708,'@user paldies tev par ieteikumiem mēs zinām un risinām lai brīnišķīga svētdiena  ',POZ
12709,'paldies @user pirmo reizi piedalījos tāda veida sacensibos ļoti patika jauka trase patīkama atmosfēra un 4 vieta :d ',POZ
12710,'rt @user: paldies @user @user un komandai par labi aizvadīto turnīru  ',POZ
12711,'ballīte beidzās ar slimnīcas apmeklējumu paldies @user ka sastādiji kompāniju url ',POZ
12712,'rt @user: paldies @user un @user kanālam @user par finālspēlēm- skaista arēna labs florbols un augsta līmeņa tieš… ',POZ
12713,'rt @user: paldies @user @user par tik augstas kvalitātes pārraidēm no zemgales olimpiskā centra super  ',POZ
12714,'63 no 65 _ paldies @user par jau kuro apliecinājumu ka jūs esat mans kolektīvs  ',POZ
12715,'rt @user: 63 no 65 _ paldies @user par jau kuro apliecinājumu ka jūs esat mans kolektīvs  ',POZ
12716,'rt @user: paldies teātra biedriem (mainai otrai ģimenei) par vakardienu nospēlēta pirmizrāde un superīgs vakars aizvadīts 😋😊 ',POZ
12717,'milzīgs paldies @user par šo sezonu kura bija pārpildīta ar fantastiskām emocijām jūs vienmēr būsiet mūsu čempioni 💪💕 #tag 💙 ',POZ
12718,'paldies tam pirātu dievam kurš nopludināja got jauno sezonu copy ',POZ
12719,'@user paldies vismaz ka nepasvītroji mīļākās vietas ar marķieri :-d ',POZ
12720,'vinjs: tu esi diivaina :d aww nu paldies tas nebija nekas jauns :d ',POZ
12721,'rt @user: lieliski paldies visiem kas šovakar bija kopā ar mums gan uz skatuves gan skatītāju rindās  ',POZ
12722,'rt @user: paldies spēlētājiem līdzjutējiem atbalstītājiem un treneriem par sezonu 3 vieta ir izcīnīta un sezona ir beigusies paldi… ',POZ
12723,'paldies kad esi tu man man pa tiesi pietruka ta visa kas bija mīlu tevi maša url ',POZ
12724,'@user 17 gadu jubileja nosvinēta godam vēlreiz sveicu un liels paldies visiem par foršo vakaru  ',POZ
12725,'prieks un paldies @user par dziesmas iznešanu tautā url ',POZ
12726,'dzirnas - tas ir brīnums par kuru ikdienā aizmirstas bet paldies ka atgādinājāt @user lieliski  ',POZ
12727,'šodienas māla meistarklase paldies krists ozoliņš par dalīšanos ar podniecības zinībām  ',POZ
12728,'@user labākā kvalitāte un visskaistākās vecenes paldies mīlu tevi :* ',POZ
12729,'@user liels paldies nekas cits jau neatliek ja jau tik tālu esmu aizgājusi ',POZ
12730,'paldies visiem visiem un vēlreiz visiem taču - noise ripcord beidz darbību viss kas ir soundcloudā ir bez maksas varbūt kādreiz vēl būsim  ',POZ
12731,'@user paldies es zināju ka tu spēsi man palīdzēt ',POZ
12732,'rt @user: @user 17 gadu jubileja nosvinēta godam vēlreiz sveicu un liels paldies visiem par foršo vakaru  ',POZ
12733,'rt @user: man lūdzu ātrāk vasaru paldies ',POZ
12734,'vakar mūsu #tag vārtsargi un viņu komandas bija neuzvarami paldies @user @user par lielisko sezonu url ',POZ
12735,'sezonas noslēguma pasākums prīmā paldies komandas biedriem par sezonu paldies faniem pa atbalstu un… url ',POZ
12736,'@user kas uzvarēs bucks vai nets pacers vai thunder paldies  ',POZ
12737,'rt @user: vakar mūsu #tag vārtsargi un viņu komandas bija neuzvarami paldies @user @user par lielisko sezonu http:… ',POZ
12738,'paldies ka parādīji māju kuru grasies pirkt spānijā un izstāstīji par 3 pārējām kas aiz robežas man uzreiz vieglāk dzīvot palika 😝😖 ',POZ
12739,'trīs dienas pavadītas labā kompānijā liepājā un nu var doties mājās :d paldies @user ka uzņēmi hatonā ;) ',POZ
12740,'rt @user: trīs dienas pavadītas labā kompānijā liepājā un nu var doties mājās :d paldies @user ka uzņēmi hatonā ;) ',POZ
12741,'rt @user: skatoties no gaišās puses esam spēruši vienu solīti uz priekšu šogad sudrabs paldies visiem par sezonu #tag ',POZ
12742,'rt @user: skrundas jauniešu iniciatīva nāc un izzini trušu dzīvi paldies @user par apņemšanos mūs izglītot url ',POZ
12743,'rt @user: tomiņ nedzīvo pa priekšu dzīvei katru vakaru pasaki paldies dievam ka spēji piedzīvot šodienu mana vecmāmiņa  ',POZ
12744,'paldies @user par vakardienas filmu now you see me prieks ka vismaz viens kanāls nodrošināja ko skatīties svētdienas vakarā  ',POZ
12745,'labrīt jaunā nedēļa visu pirms mēs vēlamies jums pateikt lielo paldies par tik pozitīvu nedēļas… url ',POZ
12746,'rt @user: paldies par foršo vakardienas vakaru vpdk vidupe un jdk daugaviņas jauniešiem  ',POZ
12747,'konkurss noslēdzies visiem dalībniekiem sakām lielo paldies esam izlozējuši laimīgo fizzy saldumu un url ',POZ
12748,'rt @user: sirsnīgs paldies @user par mūsu brīnišķīgo sadarbību un par iespēju redzēt izrādi jaunais tētis url ',POZ
12749,'rt @user: un vispār - paldies @user @user @user un pārējai lēdurgas komandai un faniem par šo sēriju bija īsts … ',POZ
12750,'rt lūdzu aizpildi nelielu anketu lai es varētu noskaidrot cik populārs ir džezs un džeza festivāli latvijā paldies url ',POZ
12751,'rt @user: vakar mūsu #tag vārtsargi un viņu komandas bija neuzvarami paldies @user @user par lielisko sezonu http:… ',POZ
12752,'@user paldies un uz veiksmīgu sadarbību arī turpmāk  ',POZ
12753,'rt @user: akcija acis naktī šodien saņemti 100€ no andrijāna paldies jau ir: 1170€ vēl nepieciešami: 630€ url ',POZ
12754,'@user paldies par šo - ļoti noderīgi un interesanti  ',POZ
12755,'rt @user: paldies vīriem par cīņassparu un neatlaidību ar šodienas resursiem vairāk izdarīt nebija iespējams šodien uzvarēja labākie… ',POZ
12756,'@user tava prieka pilnā balss un mundrais noskaņojums dod man enerğiju šodienā paldies griežu skaļāk šorīt @user ',POZ
12757,'vakardien ex machina bija tieši tik izcili eleganta kā biju gaidījusi paldies #tag un #tag ',POZ
12758,'dārgie draugi paldies par sveicieniem- virtuālajiem un klātienes un tā rūpīgi pārdomājot varu teikt ka url ',POZ
12759,'rt @user: vakardien ex machina bija tieši tik izcili eleganta kā biju gaidījusi paldies #tag un #tag ',POZ
12760,'rt @user: tas jau laikam vairs nav nekas jauns bet piemēram es tikai šonedēļ uzzināju cik forša ir carnival youth mūzika paldies @user… ',POZ
