@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
12254,'@aluksnes_novads paldies tagad zināsim un rēķināsimies ar jums :) ',POZ
12255,'@ikalnina da ne paldies :) tu mana vieta kd nerakstisi :d ',POZ
12256,'rt @ta_tacu_seira: @ikalnina da ne paldies :) tu mana vieta kd nerakstisi :d ',POZ
12257,'@veselibasmin vai varat lūdzu norādīt atsauces uz pētījumiem pēc kuriem vadoties tiek ierobežota tabaka un alkohols mūsu valstī paldies  ',POZ
12258,'rt @tomixxs: tas paldies tev ka esi mans saimnieks smaids 😍 ❤ url ',POZ
12259,'rt @nilushakov: toms ušakovs vārdu akceptējusi gan latviešu gan krievu vecmāmiņa :) un liels paldies rīgas dzemdību nama kolektīvam http:… ',POZ
12260,'@martaudzo paldies paldies :)) kā tad es to bez tevis  ',POZ
12261,'rt @reali_teksti: man iet perfekti paldies ka nepajautāji :) ',POZ
12262,'slēpotāju ziema beigusies šodien ēdam picas jo uzvara ir atkal mūsu paldies cafe popular par cienastu url ',POZ
12263,'rt @cesupss: slēpotāju ziema beigusies šodien ēdam picas jo uzvara ir atkal mūsu paldies cafe popular par cienastu url ',POZ
12264,'paldies visiem kas apsveica mani šajā dienā - manos 18 😍❤️💎 @ krastmala url ',POZ
12265,'@ruta_mezavilka paldies forši ka visi slavējat 4g sāku nomierināties:) ',POZ
12266,'kāds var lūdzu padalīties ar ltv7 linku kur var redzēt @vefriga un @bc_nn spēli paldies  ',POZ
12267,'liels paldies visiem sveicējiem par tik daudziem un skaistiem sveicieniem — feeling fantastic ',POZ
12268,' dumpinieki tik tiešām laba filma par ļoti paldies @taurinj4 par kompāniju  ',POZ
12269,'rt @zigyz: paldies visiem kas padarīja lielisku pēdējo nedēļas nogali it īpaši krustmātei @teamaniak (baibiņai) un @montiigais ',POZ
12270,'@ilze_a paldies ka saproti :d ',POZ
12271,'@radioswh fredim iepaticies vārdiņš enjoy :d un paldies par stāstu par the sims atgādinājāt bērnību :) ',POZ
12272,'@lvminitv paldies :) tā man būs ļoti vajadzīga :d ',POZ
12273,'@arviskolmanis @ingabit kārtējais netolerantais uzradies paldies par apstiprinājumu jautājumu nav  ',POZ
12274,'pirmā diena pagājusi un esam laimīgi svinam paldies par tiem daudzajiem tūkstošiem skatījumu… url ',POZ
12275,'@gunars_keipans paldies :) svinam kopā ar #neatkarība ^iv ',POZ
12276,'zinu zinu ka csn to neprasa bet ir patīkami gan ja gājēji pie pārejas palaisti pamāj ar roku vai galvu sakot paldies  ',POZ
12277,'paldies ka ir tādi cilvēki kas māk uzlabot garīgo 👌😄😊 (@mekijaa_ ) ',POZ
12278,'aizej uz kojām dabuj pārēsties un iereibt un tad tev liek skatīties sokolovu un greja 50 nokrāsas paldies meitenes bija forši 😄 ',POZ
12279,'@leaoou paldies šis variants man patīk :) ',POZ
12280,'viena no pēdējām reizēm kad es svģ tikai kā ciemiņš paldies arī komandai viss ir forši :) ',POZ
12281,'paldies paldies paldies padodam linku tālāk zelta links uz jānis bukums ft aija vītoliņa - creep worldwide url ',POZ
12282,'@bitelv kurjers atveda aploksni ar līgumu par numura pārcelšanu un sim nesolīta dāvana-arējais akumulators paldies ļoti jauki  ',POZ
12283,'paldies paldies paldies padodam linku tālāk zelta links uz jānis bukums ft aija vītoliņa - creep worldwide url ',POZ
12284,'jūsu nebija daudz bet paldies tiem cilvēkiem kuri atnāca mūs atbalstīt kaut arī nespēlējam par zeltu #hkliepāja ',POZ
12285,'vēlreiz liels liels paldies maniem mīļajiem kas šodien padarija manu dienu daudz labāku mīlu jūs ❤️💋😘 url ',POZ
12286,'rt @cimijs: jūsu nebija daudz bet paldies tiem cilvēkiem kuri atnāca mūs atbalstīt kaut arī nespēlējam par zeltu #hkliepāja ',POZ
12287,'rt @_zebrinjaa_: paldies ka ir tādi cilvēki kas māk uzlabot garīgo 👌😄😊 (@mekijaa_ ) ',POZ
12288,'atvediet man lūdzu vīnogas tādas lielas un saldas paldies 😙😙😊 ',POZ
12289,'lūdzu visus kam ir bijis kāds sakars ar ventaskrastiem aizpildīt šo te url zinu ka esat forši tāpēc - paldies (: ',POZ
12290,'@janajegorova labi ;) paldies tev par uzņemšanu :* ',POZ
12291,'dzīvošu tikai sev pārāk daudz uztraucos un daru labu pat pliku paldies nesanemu pretī tikai atieksmi - tu jau pelndruske tev pohuj ',POZ
12292,'paldies paldies paldies padodam linku tālāk zelta links uz jānis bukums ft aija vītoliņa - creep worldwide url ',POZ
12293,'tik nereal laba filma emocijas tagad uz 100 paldies #pazustlatgalē #spoti_ir_visur ',POZ
12294,'dabūju ž siksnu uz vinila :d kā arī mikrofons 88` izlasi raimondu paulu uz 7` un vēl h k andersena pasakas paldies @baibiitss #digging ',POZ
12295,'@spridis1 paldies par info lūdzu noseko lai var uzrakstīt privātu ziņu ^in ',POZ
12296,'hello smaidi ci bieži tu saki vārdu paldi — nav laika smaidīt es pasaku paldies ja man iedot ēd url ',POZ
12297,'paldies paldies paldies padodam linku tālāk zelta links uz jānis bukums ft aija vītoliņa - creep pirmizrādi url ',POZ
12298,'@manslmt paldies par dāvanu neatkarība uz 2 nedēļām priecīgus svētkus:))) ',POZ
12299,'rt @vecriigaa: @manslmt paldies par dāvanu neatkarība uz 2 nedēļām priecīgus svētkus:))) ',POZ
12300,'rt @versettimusic: dabūju ž siksnu uz vinila :d kā arī mikrofons 88` izlasi raimondu paulu uz 7` un vēl h k andersena pasakas paldies @b… ',POZ
12301,'@vecriigaa paldies tev arī priecīgus :) ^in ',POZ
12302,'paldies paldies paldies padodam linku tālāk zelta links uz jānis bukums ft aija vītoliņa - creep worldwide url ',POZ
12303,'rt @trusirucos: lepojamies un priecājamies ka tiekam ievēroti un novērtēti paldies mūsu pircējiem url ',POZ
12304,'paldies visiem kas šovakar atnāca uz diskusiju teātris un skatītājs novērtējam jūsu atsaucību  ',POZ
12305,'jo es esmu skaistākā smaida īpašniece 😂😂 smiekli nāk 😂😂 bet nu paldies paldies 😂😂👌👍😘 ',POZ
12306,'paldies @liepajasteatris par aizraujošu diskusiju teātris un sabiedrība ir tēma par kuru varētu diskutēt līdz vēlai nakts stundai ',POZ
12307,'paldies carnikavai gaujas ciemā ir gaisma  ',POZ
12308,'@ingaamber paldies bet ir dailes teātra team arī uztaisi komandu un aiziet ;) ',POZ
12309,'rt @_laurencija: brīvdienas bija lieliskas līdz šim esmu starā spēkus un vēlmi strādāt atguvu paldies mīlīši ( @kichy95 @aleonovs … ',POZ
12310,'rt @marshalslv: atpakaļ mājās vakar bija perfekta atmosfēra un publika cieņa alūksnei un an paldies #mm #ziemelaustrumi url ',POZ
12311,'uzcepiet man picu lūdzu oreo milku arī klāt konplektā atsevišķi un kaut ko padzerties paldies  ',POZ
12312,'es gribu tēju paldies jau iepriekš  ',POZ
12313,'rt @brendzha: hei kādam mājās nestāv guašu krāsas nelietotas puslietotas gandrīz izlietotas ļoti noderētu paldies  ',POZ
12314,'ātri un vienkarši - url paldies :) ',POZ
12315,'rt @afanasijs: paldies @nilushakov paldies @rigassatiksme_ ka jadzīvo šādā rīgā šādā latvijā kriminālie 90 atgriežas url ',POZ
12316,'@ingakovala sveika uzraksti lūdzu dm savu numuru un adresi pārbaudīsim paldies ^in ',POZ
12317,'*kāds nošķaudās* es:uz veselību -paldies es: april april *vienīgais joks kurš man patīk aprīlī :d ',POZ
12318,'rt @vittaminss: *kāds nošķaudās* es:uz veselību -paldies es: april april *vienīgais joks kurš man patīk aprīlī :d ',POZ
12319,'super ar manu paldies par informāciju bioloģijā ir 10 😃 ',POZ
12320,'paldies dievam es actually par jaunu sāku skatīties the office un tas ir tik lieliski  ',POZ
12321,'rt @ieva_zee: ātri un vienkarši - url paldies :) ',POZ
12322,'rt @cinisms: nepazīstamiem numuriem atbildu ar “paldies jūs esat ziedojis sešus latus juglas suņu patversmei ” - un klausos cik ātri pazū… ',POZ
12323,'@zilonitis150 o paldies ka atgādināji ;) ',POZ
12324,'paldies #jauniešugarantija un nva sveicam komandā jaunos darbiniekus @zandinjja un @er_h_s #jumsvar ',POZ
12325,'rt @mopsiis_9: jo @nellija_darta ir vienkārši lieliska (: mīļš paldies par ķieģeli konfektēs un foršo lapsiņu ;3 love it &lt;3 url ',POZ
12326,'bljee sen nēesmu bijusi tik izvilkta :@ paldies @valhalla11 par atklātību :) ',POZ
12327,'@moondoog22 paldies dievam ka pašam sirds dziļumi tika aizskarti :) ',POZ
12328,'rt @biosss: @moondoog22 paldies dievam ka pašam sirds dziļumi tika aizskarti :) ',POZ
12329,'tik jauki apsveikumi un dāvanas no saviem mīļajiem kas jau no paša rīta man lika pasmaidīt :* paldies sveicējiem  ',POZ
12330,'rt @apvienibajums: paldies #jauniešugarantija un nva sveicam komandā jaunos darbiniekus @zandinjja un @er_h_s #jumsvar ',POZ
12331,'@krizdabz @sonyxperialv (: mūžu dzīvo un mūžu mācies tas saucas paldies tev kristap priecāšos par lv 🍏 app ieteikumiem - apgūstu tagad  ',POZ
12332,'@dainarudusa paldies par ieteikumu lūgums ieklausīties manā jautājumā - kāpēc ltv nav bezmaksas kursi krievvalodīgajiem kas sen vajadzīgi  ',POZ
12333,'@montasmilga yeahh paldies tev arī 😚😚😚 derētu kaut kad atkārtot  ',POZ
12334,'@kasparsluksis paldies ka uzrakstiji kas ar kaaju kas ir :d ',POZ
12335,'fotografa prieks kad ekrans un pikselis sakrit ar papiru un tinti paldies #parrot lv url ',POZ
12336,'rt @cesupss: slēpotāju ziema beigusies ēdam picas jo uzvara ir atkal mūsu paldies @kolonna_hotels # cafe popular par cienastu url ',POZ
12337,'liels paldies mūsu kuplajam atbalstītāju pulkam jūs bijāt lielisks sestais spēlētājs gaidām jūs arī uz nākamo spēli ogrē 8 04 ',POZ
12338,'nedaudz mākslas paldies @chirbchis un @erenpreisa paši zināt par ko url ',POZ
12339,'@kbiedris liels paldies par ziņu rūpēsimies lai šādas situācijas neatkārtotos un kārumnieki varētu našķēties droši  ',POZ
12340,'@shaizzera @eisijs_ paldies mēs tevi arī ļoti mīlam 😘😘😘 ',POZ
12341,'rt @bk_ogre: liels paldies mūsu kuplajam atbalstītāju pulkam jūs bijāt lielisks sestais spēlētājs gaidām jūs arī uz nākamo spēli ogrē 8… ',POZ
12342,'rt @kafe_kebab: paldies @ance10751072 @tokio9hotel un pārējām meitenēm par jauko uzvedību un izrotāto svečturi sāls tiešām labāk iz… ',POZ
12343,'paldies jums mīļie mākslinieki un draugi ka esat ar mums asni 2 līvas pakalnes personālizstāde un… url ',POZ
12344,'@didzissilis @igudesmanandjoo paldies par atsauksmi tad cerība ka @berzhuks arī patiks ☺ ',POZ
12345,'esmu majaas :) paldies @salvis_k un andersoniem par brivdienaam ;)) ',POZ
12346,'rt @skrilovs: esmu majaas :) paldies @salvis_k un andersoniem par brivdienaam ;)) ',POZ
12347,'paldies visiem par lielisko un smieklīgo 1 aprīli😂 ',POZ
12348,'rt @ilvaml: @shaizzera @eisijs_ paldies mēs tevi arī ļoti mīlam 😘😘😘 ',POZ
12349,'rt @lindakuzmenkova: rakstu daļa uzrakstīta tagad tikai mutvārdu daļa palikusi gribās teikt paldies dievam ka esmu pirmā  ',POZ
12350,'rt @karinapudule: daudz laimes man paldies par apsveikumiem jus esat super 😘🎊🎉🎁 url ',POZ
12351,'@dacebalode paldies par atbalstu izteicu jau agrāk bet tas tika ignorēts ',POZ
12352,'paldies visai komandai un atbalstītājiem par šo sezonu jūs visi bijāt lieliski ;) url ',POZ
12353,'heh rīt @o1vsk pasākums un #8c nenotiek divas matemātikas paldies jums būs vēl laiks pagatavoties pd kuram bija jābūt rīt :) ',POZ
12354,'rt @alsabra12: @madaramaslova @gklubs o jā zinu kas būs nākamā grāmata ko lasīšu paldies par atklājumu :) ',POZ
12355,'yaya garigais ir afigenna superigs i ar paldies kas to uzlabo :)) #respect ',POZ
12356,'rt @nauris32: paldies visai komandai un atbalstītājiem par šo sezonu jūs visi bijāt lieliski ;) url ',POZ
12357,'rt @renarszeltins: paldies florbola čempjiem lekrings par jauno nūju būs ar ko getiņā rambāt tagad :) url ',POZ
12358,'paldies un ar labu nakti ',POZ
12359,'paldies par fantastisko atbalstu visas sezonas garumā un paldies jums komanda @nikersfc url ',POZ
12360,'paldies dievam ka šie cilvēciņi mani atbalsta 😭😭❤️😭😭😭 ',POZ
12361,'rt @nicish99: paldies par fantastisko atbalstu visas sezonas garumā un paldies jums komanda @nikersfc url ',POZ
12362,'paldies youtube bet man šķiet ka manā dzīvē ir pietiekami daudz darude sandstorm ',POZ
12363,'@dadcafe @zubulis @agneseozolniece kur nu vēl jaukāku ziņu pirmdienas rītam paldies un jauku dienu :) ',POZ
12364,'gribēju pateikt paldies @rigatv24 par raidījumu sports24 kompetenti un patīkami vadītāji kā arī kvalitatīvs saturs  ',POZ
12365,'rt @pauninaa: @dadcafe @zubulis @agneseozolniece kur nu vēl jaukāku ziņu pirmdienas rītam paldies un jauku dienu :) ',POZ
12366,'rt @renarszeltins: paldies florbola čempjiem lekrings par jauno nūju būs ar ko getiņā rambāt tagad :) url ',POZ
12367,'@nikersfc labākie pirmajā sezonā esam uzstādījuši augstu latiņu tā turpinam paldies visiem un prieks ka futbols kuldīgā ir atdzimis 👍💪👏😊 ',POZ
12368,'rt @tavssencs: @nikersfc labākie pirmajā sezonā esam uzstādījuši augstu latiņu tā turpinam paldies visiem un prieks ka futbols kuldīgā i… ',POZ
12369,'@raitispaitis @radio7lv paldies pavisam biju aizmirsusi par šo radio tev šķiet bija saraksts ar labiem live koncertiem kuri īpaši labi :) ',POZ
12370,'rt @hofmanis74: es ceru ka līgums ar koblenz ir lauzts rt @afanasijs: paldies @nilushakov paldies @rigassatiksme_ url ',POZ
12371,'rt @tomsbokums: milzumliels paldies visiem tiem kuri vakar bija mūsu koncertā @skrundaskn paldies ditai par uzņemšanu :) uz tikšanos ci… ',POZ
12372,'paldies manai dārgajai @dimonaa par tik perfektu iznešanu cauri izdevās izdevās :d :d #aprilapril ',POZ
12373,'@bizenajs paldies pateicoties tsk inetai f pamazām šī kategorija papildinās piem: url vai url ',POZ
12374,'@slavavk paldies šis ir reāli labs ',POZ
12375,'patīkamu emociju pieplūdums un prieks paldies @rsd_lv un #rsd_lapsa_domina var redzēt kā cilvēki pozē pie manām bildēm 😄 ',POZ
12376,'tik labas brīvdienas man vēl nebija bijušas #paldiesdraugi :) ',POZ
12377,'rt @justa321: paldies manai dārgajai @dimonaa par tik perfektu iznešanu cauri izdevās izdevās :d :d #aprilapril ',POZ
12378,'milzīgs paldies @dailesteatris skaists dvēselisks un emocionāls piedzīvojums - kāds pārlaidās pār dzeguzes ligzdu  ',POZ
12379,'īpašs paldies mūsu atbslstītājiem šauļos jūs bijāt un esat vareni #bbl ',POZ
12380,'rt @ralfspleinics: īpašs paldies mūsu atbslstītājiem šauļos jūs bijāt un esat vareni #bbl ',POZ
12381,'rt @ricardsla: patīkamu emociju pieplūdums un prieks paldies @rsd_lv un #rsd_lapsa_domina var redzēt kā cilvēki pozē pie manām bildēm 😄 ',POZ
12382,'tomēr mani arī izjokoja :d paldies :d ',POZ
12383,'@bizenajs paldies tev varen labi avoti bet ar nesēžam rokas klēpī piem ~ +20 000 kapsētas (tagad 149 542) +tikai poļi jau 1 398 710 ',POZ
12384,'rt @haalmuts: pārspēj csdd reklāmu 2015 ir gatavs paldies @csdd_lv par pozitīvo video veidošanas pieredzi url ',POZ
12385,'tēvs - tu esi tievāka palikusi man prieks es - paldies tēvs - april april es - nerunā ar mani līdz tu notievēsi  ',POZ
12386,'lūdzu apstipriniet mani kāds swarmā vai uzaiciniet - dosixks paldies  ',POZ
12387,'rt @dagnijaaaa: tēvs - tu esi tievāka palikusi man prieks es - paldies tēvs - april april es - nerunā ar mani līdz tu notievēsi  ',POZ
12388,'@bembijs jā pašlaik klausos kaut ko mierīgu nedaudz labāk paliek ;)) paldies ;)) ',POZ
12389,'@danger_lv paldies par ieteikumu rīt iešu uz veikalu:-d ',POZ
12390,'rt @keitucis15: @danger_lv paldies par ieteikumu rīt iešu uz veikalu:-d ',POZ
12391,'@amanpohuj nu tik traki ar nav bet nu paldies ;d :)) ',POZ
12392,'@mr_lavinsh :d tu joprojām turpini atbalstīt paldies :d ',POZ
12393,'@martatrektere :) paldies bučas es pamazām augšāmceļos  ',POZ
12394,'ja smiekli pagarina dzīvi tad pēc šāda vakara domāju ka esmu kļuvis nemirstīgs - paldies @improvizacijalv  ',POZ
12395,'paldies tiem kas atcerējās :)) ',POZ
12396,'paldies @mbazulis par tusa rīkošanu bij labs  ',POZ
12397,'šodien kā vienmēr ideāli pavadīds laiks ar ideālo @magazniece paldies par šo jauko dienu un kad esi tik izpalīdzīga un forša draudzene ♡😍😘♡ ',POZ
12398,'rt @kitijavita: šodien kā vienmēr ideāli pavadīds laiks ar ideālo @magazniece paldies par šo jauko dienu un kad esi tik izpalīdzīga un for… ',POZ
12399,'man šim #pilnigsvakars nepietiks 140 rakstzīmes bija jautri balstiņas smiekli uui paldies arlabunaksniņu @piecilv @bembijs @magnusserins ',POZ
12400,'tik ļoti izbaudu dejot krusta dēļ katru kustību tā mūzika un ariadnas izpildījums paldies dievam par to ka varam dejot un dot citiem  ',POZ
12401,'rt @inguss_1: paldies par jaunajām kartiņām rozā lieliski papildinās kolekciju tagad arī kartiņas čaklajiem 😉 url ',POZ
12402,'rt @esedzus: @mr_lavinsh :d tu joprojām turpini atbalstīt paldies :d ',POZ
12403,'paldies visiem kas noticēja mūsu 1 aprīļa jokam ģeoepicentrs pagaidām vēl alberta ielas 10 nams url ',POZ
12404,'rt @geografumafija: paldies visiem kas noticēja mūsu 1 aprīļa jokam ģeoepicentrs pagaidām vēl alberta ielas 10 nams url ',POZ
12405,'@ak_mens paldies paldies tu tomēr centies man jaunību atgūt ;d ',POZ
12406,'rt @aliceouualice: uz labi izskaties jāatbild paldies tev ir laba gaume  ',POZ
12407,'@msimanovska es jau biju aizmirsis haha paldies 😘 ',POZ
12408,'ar katru dienu aizvien vairāk pārliecinos par to ka man ir tik daudz iemeslu lai ik dienas kādam pateikt paldies  ',POZ
12409,'@pulks @edmundsn es būtu nosponsorējis labprāt paldies par ideju iespējams nākotnē noderēs  ',POZ
12410,'rt @edavardi: paldies ka veltījāt laiku lai paklausītos manas domas dobele iedvesmoja #galvaskauss #dobele #fancypants url ',POZ
12411,'rt @arthur_stream: gribēju pateikt paldies @rigatv24 par raidījumu sports24 kompetenti un patīkami vadītāji kā arī kvalitatīvs saturs  ',POZ
12412,'@zandamisina tā arī gribējās lai nav par daudz visa kā :) paldies  ',POZ
12413,' gada izrāde ari likās kā joks bet nē lai nu kā paldies lieliskajiem līvānu teātra aktieriem un visiem kas palīdzēja 2 pakāpe arī kruti  ',POZ
12414,'paldies @kinospektrs par kill the messenger lieliska tu vel vari šodien (ceturtdien) paspēt url ',POZ
